"activation"	"item"	"position"	"word"	"time"	"retrieve_wh"	"reanalysis"	"agreeing_actions"	"matching_fs"	"fan_size"	"condition"	"critical"
3.36719544213787	16	11	"her"	0.621054250812685	"None"	"no"	2	10	1224917.3	"gram_low"	3
8.32977729138573	16	12	"childhood"	0.667542527937406	"None"	"yes"	3.73684210526316	13.2570175438596	1603403.82992121	"gram_low"	3
8.14421102953939	16	13	"family"	0.691649762801449	"None"	"yes"	3.7	12.9941666666667	1624137.16588546	"gram_low"	3
4.24374636728107	16	14	"vacations"	0.71948506015466	"None"	"yes"	3	9.75	824498.444444444	"gram_low"	3
3.98318602156331	17	1	"he"	0.600085058025393	"None"	"no"	2	11.6666666666667	1030551.02	"gram_low"	-1
5.40555865556711	17	2	"learned"	0.642856829694455	"None"	"no"	2	15	862309.8	"gram_low"	-1
7.85566529726109	17	3	"a"	0.581736649551408	"None"	"no"	3	10	1308239.1	"gram_low"	-1
7.17316376864029	17	4	"lot"	0.604834024176307	"None"	"no"	2.66666666666667	11.9444444444444	1288535.07336957	"gram_low"	-1
7.64302149180023	17	5	"from"	0.613102722961477	"None"	"no"	3	9	1590693.22222222	"gram_low"	-1
7.2858769551165	17	6	"the"	0.607931746985602	"None"	"no"	3	9.33333333333333	1509425.25	"gram_low"	-1
8.3000438605327	17	7	"lawyer"	0.632691450085989	"None"	"yes"	3	11.7291666666667	1332277.67533832	"gram_low"	0
11.1233002465276	17	8	"who"	0.657528463905299	"None"	"no"	3	12.5833333333333	925418.193978835	"gram_low"	1
11.118369908598	17	9	"vindicated"	0.669034945013676	"None"	"no"	3	12.6666666666667	1088466.31578947	"gram_low"	2
8.01863613144381	17	10	"the"	0.607760274979953	"None"	"no"	3	10	1314294.3	"gram_low"	3
9.47453070188991	17	11	"politician"	0.669244811571987	"None"	"no"	3.625	13.3541666666667	1499360.49058391	"gram_low"	3
2.98404627831868	18	1	"due"	0.606505298935175	"None"	"no"	3	4.33333333333333	2132840.30769231	"gram_low"	-1
5.53294717455249	18	2	"to"	0.594993644873869	"None"	"no"	3	7.33333333333333	1701160.90909091	"gram_low"	-1
6.33108254862842	18	3	"its"	0.606904362729258	"None"	"no"	3	8	1565327.25	"gram_low"	-1
4.29950245449191	18	4	"style"	0.626858285862536	"None"	"yes"	2	11.5	1104958.26086957	"gram_low"	-1
6.81258329363915	18	5	","	0.638393516783285	"None"	"no"	3	8.66666666666667	1458897.34615385	"gram_low"	-1
5.05336238435048	18	6	"nobody"	0.639798582213168	"None"	"no"	2	13.5	735094	"gram_low"	-1
5.73194611232964	18	7	"took"	0.617387842967425	"None"	"no"	3	6.66666666666667	1874679.75	"gram_low"	-1
5.98115306955931	18	8	"the"	0.608488682756425	"None"	"no"	6	7	3672860.57142857	"gram_low"	-1
5.71313945755668	18	9	"news"	0.620425917981399	"None"	"yes"	3.33333333333333	10.3222222222222	1786411.33862434	"gram_low"	-1
6.28589748725301	18	10	"story"	0.678291652971554	"None"	"no"	2.75	9.54166666666667	1482788.86678571	"gram_low"	0
10.8179995560542	18	11	"that"	0.617334653825733	"None"	"no"	3	12.0833333333333	932885.98532356	"gram_low"	1
6.55547761579879	18	12	"recounted"	0.666875511522318	"None"	"no"	2	17.5	774501.6	"gram_low"	2
8.11742179554061	18	13	"the"	0.605494494651568	"None"	"no"	3	9.66666666666667	1355241.62068966	"gram_low"	3
6.092455212712	18	14	"disaster"	0.665568939841227	"None"	"no"	8.66666666666667	13.0175438596491	3718695.6010101	"gram_low"	3
2.85843177843546	18	15	"seriously"	0.672923496857864	"None"	"yes"	2	25	966809.8	"gram_low"	3
2.35071488618454	19	1	"everybody"	0.67634269277485	"None"	"no"	2	7	1333336.14285714	"gram_low"	-1
3.35638332879412	19	2	"marveled"	0.658980690727725	"None"	"no"	2	9.5	1323609.15789474	"gram_low"	-1
3.46189784473727	19	3	"at"	0.600823640612419	"None"	"no"	2	10.5	1217089.33333333	"gram_low"	-1
5.20185167082909	19	4	"the"	0.607483302274593	"None"	"no"	3	6.66666666666667	1921366.65	"gram_low"	-1
5.33815889699242	19	5	"boy"	0.607597166425302	"None"	"yes"	9.6	13.8380952380952	4786813.07907115	"gram_low"	0
9.75821513246255	19	6	"who"	0.655124193639755	"None"	"no"	2.75	13.75	881508.114506346	"gram_low"	1
3.86826961056228	19	7	"adhered"	0.65155367893005	"None"	"no"	1	35	332387.028571429	"gram_low"	2
6.38997231638031	19	8	"all"	0.606391069784777	"None"	"no"	3	8	1587902	"gram_low"	3
6.56140405612563	19	9	"the"	0.60566428926235	"None"	"no"	3	8	1242417.5	"gram_low"	3
8.25353779324942	19	10	"pieces"	0.639668202965491	"None"	"yes"	2.64285714285714	13.4166666666667	1092491.10609422	"gram_low"	3
4.1296022084635	19	11	"together"	0.710546363648048	"None"	"no"	3	10.6666666666667	1709956.875	"gram_low"	3
6.25593490049355	19	12	"in"	0.599949710085488	"None"	"no"	3	8	1582872.125	"gram_low"	3
7.74936580134092	19	13	"under"	0.622318869255134	"None"	"yes"	2.5625	13.2708333333333	1117047.33355964	"gram_low"	3
5.05961037043541	19	14	"a"	0.643985240558173	"None"	"no"	3	7	1852207.85714286	"gram_low"	3
7.20808364240051	19	15	"minute"	0.633571161201512	"None"	"yes"	2.57894736842105	13.4210526315789	1175286.56464652	"gram_low"	3
2.09916066588863	20	1	"the"	0.618716423973408	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
5.98597782117603	20	2	"instructor"	0.678079116663728	"None"	"no"	3	8.33333333333333	1636418.95357143	"gram_low"	-1
5.68179376720928	20	3	"taught"	0.634689506347552	"None"	"yes"	2.5	11	1109281.42307692	"gram_low"	-1
6.65804647177359	20	4	"an"	0.650782036776693	"None"	"no"	3	9	1488532.33333333	"gram_low"	-1
4.87323949148563	20	5	"optional"	0.661186089534598	"None"	"no"	3	7	1842387.42857143	"gram_low"	-1
6.64960026421735	20	6	"class"	0.625397908870965	"None"	"no"	2.75	9.875	1244924.96557469	"gram_low"	-1
7.57728700451979	20	7	"for"	0.604017152966995	"None"	"no"	3	9.33333333333333	1454896.71428571	"gram_low"	-1
6.71499709039883	20	8	"the"	0.608175294800517	"None"	"no"	5	9	2471421.11111111	"gram_low"	-1
7.11235803461611	20	9	"students"	0.655343907050426	"None"	"no"	3	9.33333333333333	1521370.21847507	"gram_low"	0
11.2811768631642	20	10	"who"	0.605322275117924	"None"	"no"	3	12.0833333333333	931664.347413793	"gram_low"	1
11.2196639807705	20	11	"inquired"	0.651802302176347	"None"	"no"	3	12.6666666666667	1088428.18421053	"gram_low"	2
7.93882998528971	20	12	"about"	0.624395164272191	"None"	"no"	3	9.66666666666667	1342971.20689655	"gram_low"	3
4.50437871395593	20	13	"the"	0.61009727899464	"None"	"no"	2	11	1181551.81818182	"gram_low"	3
5.60429122050352	20	14	"details"	0.647847415488228	"None"	"no"	2.33333333333333	15.2222222222222	1124544.46749756	"gram_low"	3
8.06634219100495	20	15	"of"	0.594580051943721	"None"	"no"	3	9.33333333333333	1519727.14285714	"gram_low"	3
8.15247905517302	20	16	"the"	0.605435976451524	"None"	"no"	3	9.33333333333333	1525409.25	"gram_low"	3
8.87587009311081	20	17	"experiment"	0.670964399062145	"None"	"yes"	3.13636363636364	13.3712121212121	1350477.74592047	"gram_low"	3
2.91114346740009	21	1	"it"	0.597689581790435	"None"	"no"	1.5	13.25	809739.072857143	"gram_low"	-1
5.7642810301953	21	2	"was"	0.603322513075295	"None"	"no"	2	14.5	888104.827586207	"gram_low"	-1
7.77577101981688	21	3	"of"	0.596773460397728	"None"	"no"	3	9	1453212.33333333	"gram_low"	-1
6.23894315319519	21	4	"concern"	0.644082696095674	"None"	"no"	2.16666666666667	15.7777777777778	992296.830857185	"gram_low"	-1
6.72082798849783	21	5	"to"	0.594764393426345	"None"	"no"	3	8.66666666666667	1163446.73076923	"gram_low"	-1
7.37733637956637	21	6	"the"	0.610168947396058	"None"	"no"	3	10	1411161	"gram_low"	-1
7.4125849856167	21	7	"tourists"	0.655506521494999	"None"	"yes"	7.09090909090909	14.0606060606061	3134649.25244666	"gram_low"	-1
5.94218298588099	21	8	"that"	0.667266084711463	"None"	"no"	3	8	1604885.625	"gram_low"	-1
5.99798098344056	21	9	"the"	0.605955333863661	"None"	"no"	3	8.33333333333333	1589775.84	"gram_low"	-1
6.37588420672291	21	10	"monkey"	0.636818124133454	"None"	"no"	7.66666666666667	11	3639514.54393939	"gram_low"	0
10.7959850282121	21	11	"who"	0.604864328505454	"None"	"no"	3	12.5833333333333	907639.252011889	"gram_low"	1
10.0148267967963	21	12	"twisted"	0.641151852453656	"None"	"no"	3	12	1154281.5	"gram_low"	2
8.01863613144381	21	13	"the"	0.599060274979954	"None"	"no"	3	10	1314294.3	"gram_low"	3
3.95224436399147	21	14	"bars"	0.626357142397454	"None"	"yes"	2	11.5	1143606.7826087	"gram_low"	3
3.75540945843889	21	15	"seemed"	0.697019907840451	"None"	"no"	2	12	1108434.58333333	"gram_low"	3
4.48153489917248	21	16	"rather"	0.644148308030299	"None"	"no"	43	10.046511627907	23843827.875	"gram_low"	3
7.42916669484072	21	17	"angry"	0.623377215823909	"None"	"yes"	5.35	12.525	2386978.9428799	"gram_low"	3
2.09916066588863	22	1	"the"	0.615016423973408	"None"	"no"	2	6.5	1440528.92307692	"gram_low"	-1
1.76589985250571	22	2	"parents"	0.654130124998965	"None"	"yes"	1	18	700069.666666667	"gram_low"	-1
6.14394703832725	22	3	"sat"	0.654867940045336	"None"	"no"	3	7	1859839.42857143	"gram_low"	-1
7.75655099529954	22	4	"and"	0.606306503429558	"None"	"no"	3	10.3333333333333	1327777.25806452	"gram_low"	-1
6.50108991440092	22	5	"talked"	0.637778748484382	"None"	"no"	3	6.66666666666667	1933294.95	"gram_low"	-1
4.71021251495893	22	6	"about"	0.629341664288103	"None"	"no"	2	11.5	1029173.73913043	"gram_low"	-1
6.33213644094677	22	7	"the"	0.608702330542711	"None"	"no"	3	8.33333333333333	1544297.16	"gram_low"	-1
6.46492126875157	22	8	"children"	0.656247651732027	"None"	"no"	2.66666666666667	10.4444444444444	1242351.49521017	"gram_low"	0
9.64804015935617	22	9	"who"	0.607286416910639	"None"	"no"	2.75	13.8333333333333	850987.294996918	"gram_low"	1
10.0148267967963	22	10	"attacked"	0.652051852453656	"None"	"no"	3	12	1154281.5	"gram_low"	2
7.10594907743454	22	11	"each"	0.618155519933686	"None"	"no"	3	9	1442747	"gram_low"	3
5.91780512766191	22	12	"other"	0.629414626580955	"None"	"no"	4.66666666666667	10.7222222222222	2245892.66424242	"gram_low"	3
6.85705371656384	22	13	"with"	0.618911149346713	"None"	"no"	3	9.33333333333333	1492444.92857143	"gram_low"	3
3.50892049096452	22	14	"super"	0.638709783076006	"None"	"no"	36	9.33333333333333	23212635.4285714	"gram_low"	3
4.91741298072417	22	15	"soakers"	0.64809053949841	"None"	"yes"	3	7	1950255.42857143	"gram_low"	3
2.09916066588863	1	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"ungram_high"	-1
5.44994062839472	1	2	"professor"	0.665364831888053	"None"	"no"	2.66666666666667	9.33333333333333	1410453.75833333	"ungram_high"	-1
4.15000438016406	1	3	"saw"	0.6090994828575	"None"	"yes"	2	12	1091124.41666667	"ungram_high"	-1
6.13734288989044	1	4	"the"	0.657680870653502	"None"	"no"	3	8	1270273.875	"ungram_high"	-1
7.11569418456828	1	5	"students"	0.655437864379278	"None"	"no"	3	9.55555555555556	1314969.76561265	"ungram_high"	0
7.15161422082244	1	6	"over"	0.618272905524218	"None"	"no"	3	10	1449936.9	"ungram_high"	1
5.45343480293003	1	7	"walked"	0.641857602799532	"None"	"no"	17	8	9811828.375	"ungram_high"	2
4.9504300517391	1	8	"across"	0.639319341684788	"None"	"no"	3	7	1925692.42857143	"ungram_high"	3
5.19572134911684	1	9	"the"	0.604596244498396	"None"	"no"	12	7	7422584.57142857	"ungram_high"	3
6.71153994094802	1	10	"quad"	0.613681760645617	"None"	"yes"	4.45454545454545	10.8333333333333	2233919.49520061	"ungram_high"	3
3.99541277481534	2	1	"we"	0.603756622668321	"None"	"no"	2	11.6666666666667	1027496	"ungram_high"	-1
8.09115656790641	2	2	"celebrated"	0.671738444702387	"None"	"no"	3	10	1292758.2	"ungram_high"	-1
7.09547986837654	2	3	"with"	0.613074502711924	"None"	"no"	3	9	1438223.88888889	"ungram_high"	-1
5.89696885931344	2	4	"the"	0.607256191441213	"None"	"no"	3	8	1640561.125	"ungram_high"	-1
5.88828927502483	2	5	"team"	0.61777352620823	"None"	"no"	6	12.1666666666667	2953427.43499511	"ungram_high"	0
7.17758319187522	2	6	"over"	0.62052605859332	"None"	"no"	3	10	1470322.8	"ungram_high"	1
5.73313746283465	2	7	"defeated"	0.657485432947515	"None"	"no"	3	7.66666666666667	1418697.52173913	"ungram_high"	2
2.74123559135332	2	8	"our"	0.617023267339565	"None"	"no"	4	3	5380041.33333333	"ungram_high"	3
3.22011824147671	2	9	"rival"	0.63101588083609	"None"	"yes"	2	9.83333333333333	1433904.23734237	"ungram_high"	3
3.99541277481534	3	1	"we"	0.598856622668321	"None"	"no"	2	11.6666666666667	1027496	"ungram_high"	-1
8.09115656790641	3	2	"rented"	0.630338444702387	"None"	"no"	3	10	1292758.2	"ungram_high"	-1
6.95428630531878	3	3	"the"	0.608332074176937	"None"	"no"	3	9	1442742.77777778	"ungram_high"	-1
6.44208961928535	3	4	"bowling"	0.647391250034749	"None"	"no"	3.2	15.26	1382154.7028022	"ungram_high"	-1
7.66757327199724	3	5	"shoes"	0.62446013755836	"None"	"no"	3	12.8333333333333	1313963.37805944	"ungram_high"	0
5.62250902944996	3	6	"over"	0.621110209172761	"None"	"no"	3	8	1681342.5	"ungram_high"	1
4.96277729774662	3	7	"rubbed"	0.638992764434451	"None"	"no"	3	7	1822151.57142857	"ungram_high"	2
2.15733166328969	3	8	"our"	0.619859418773836	"None"	"no"	2	7.5	1658662.4	"ungram_high"	3
5.17816000711558	3	9	"ankles"	0.636533354838762	"None"	"no"	8.25	9.475	4657616.36309524	"ungram_high"	3
2.30720554378598	4	1	"while"	0.631058255121278	"None"	"no"	2	7	1322829.85714286	"ungram_high"	-1
7.24261899315287	4	2	"they"	0.613109162931517	"None"	"no"	3	8.83333333333333	1450890.87316716	"ungram_high"	-1
10.0276560493705	4	3	"were"	0.607133437197487	"None"	"no"	3	11	1198958.72727273	"ungram_high"	-1
7.19426815298024	4	4	"at"	0.593496010938621	"None"	"no"	3	8.33333333333333	1555666.8	"ungram_high"	-1
6.79888343328718	4	5	"the"	0.605918950553584	"None"	"no"	3	8.33333333333333	1581739.8	"ungram_high"	-1
4.32382628619909	4	6	"park"	0.617603156943968	"None"	"yes"	2	13	1013297.92307692	"ungram_high"	-1
4.93260281859807	4	7	","	0.640357760865	"None"	"no"	2	13.5	950478.888888889	"ungram_high"	-1
10.1923160101862	4	8	"they"	0.606098752790775	"None"	"no"	3	11.8333333333333	1106471.53185484	"ungram_high"	-1
6.97216334576467	4	9	"saw"	0.605499301008608	"None"	"no"	2	18	722329.333333333	"ungram_high"	-1
5.01679764221643	4	10	"the"	0.61117679469208	"None"	"no"	2	13	907178.769230769	"ungram_high"	-1
5.32604533519154	4	11	"children"	0.660422469054586	"None"	"no"	2	16.6666666666667	818290.726427963	"ungram_high"	0
5.33678039509786	4	12	"over"	0.62540004458347	"None"	"no"	2	15	959154.466666667	"ungram_high"	1
2.12847663161058	4	13	"bothered"	0.66833720801133	"None"	"no"	1	22	523403.090909091	"ungram_high"	2
1.41727236042666	4	14	"them"	0.6366123892101	"None"	"no"	1	18	731788.611111111	"ungram_high"	3
6.01838334450023	4	15	"yesterday"	0.665814961439565	"None"	"no"	2.27272727272727	12.9242424242424	1060051.60318622	"ungram_high"	3
3.13280538213624	5	1	"at"	0.597132585114188	"None"	"no"	3	4.33333333333333	2114880.92307692	"ungram_high"	-1
5.39067265588905	5	2	"the"	0.615287759576366	"None"	"no"	3	7.33333333333333	1750418.59090909	"ungram_high"	-1
6.32812798945598	5	3	"supermarket"	0.682010060823926	"None"	"no"	2.6	11.4666666666667	1236614.84774359	"ungram_high"	-1
5.49755767284093	5	4	","	0.585566490767546	"None"	"no"	2	16	873020.875	"ungram_high"	-1
9.45009392625255	5	5	"we"	0.590281492435166	"None"	"no"	3	11.5	1141842.58461538	"ungram_high"	-1
6.240258141357	5	6	"ran"	0.607380141713403	"None"	"no"	2	16.5	784875.151515151	"ungram_high"	-1
8.12941570778881	5	7	"into"	0.612974455728084	"None"	"no"	3	8.66666666666667	1501921.26923077	"ungram_high"	-1
7.39076122545106	5	8	"the"	0.604345151000686	"None"	"no"	3	8	1633728.375	"ungram_high"	-1
2.21411193756742	5	9	"people"	0.647406870223678	"None"	"yes"	1	23	513808.652173913	"ungram_high"	0
5.21504171540545	5	10	"over"	0.676655477203086	"None"	"no"	2	12.5	969521.52	"ungram_high"	1
4.52808851965746	5	11	"purchased"	0.670844414022055	"None"	"no"	3	5.66666666666667	2266031.47058824	"ungram_high"	2
4.77831471636935	5	12	"our"	0.612992563799899	"None"	"yes"	2.16666666666667	13.6944444444444	1289213.43331033	"ungram_high"	3
5.27751186248364	5	13	"house"	0.680824091341335	"None"	"no"	2.28571428571429	13.6190476190476	1265682.72236821	"ungram_high"	3
5.68095028583275	5	14	"last"	0.620191219651418	"None"	"no"	2	14.5	855633.379310345	"ungram_high"	3
6.52447085563963	5	15	"year"	0.614834312493864	"None"	"yes"	2.5	17.2083333333333	1145540.91753603	"ungram_high"	3
2.30720554378598	6	1	"while"	0.628558255121278	"None"	"no"	2	7	1322829.85714286	"ungram_high"	-1
4.98951061546844	6	2	"in"	0.596235311267617	"None"	"no"	3	7	1818903	"ungram_high"	-1
6.53966943189974	6	3	"the"	0.611605471810238	"None"	"no"	3	9	1478647	"ungram_high"	-1
5.71994141600813	6	4	"recycling"	0.670112140462957	"None"	"yes"	2.57142857142857	13	1304367.75323516	"ungram_high"	-1
3.92334333453962	6	5	"center"	0.688224634105075	"None"	"yes"	2	12	1125697.66666667	"ungram_high"	-1
6.96036256090775	6	6	","	0.633620929594339	"None"	"no"	3	9	1435244	"ungram_high"	-1
9.81655447527858	6	7	"we"	0.594238871187696	"None"	"no"	3	11.8333333333333	1111198.24233871	"ungram_high"	-1
9.45496639248802	6	8	"looked"	0.62997417288681	"None"	"no"	3	11.3333333333333	1143031.05882353	"ungram_high"	-1
7.47789510382602	6	9	"at"	0.59459132034653	"None"	"no"	3	8.66666666666667	1505975.42307692	"ungram_high"	-1
6.81321383199319	6	10	"the"	0.608092346860642	"None"	"no"	3	7.66666666666667	1711119.39130435	"ungram_high"	-1
2.16350120020936	6	11	"machines"	0.667942809830806	"None"	"yes"	1	23	514345.913043478	"ungram_high"	0
6.26988051069716	6	12	"over"	0.671222671010997	"None"	"no"	3	8.33333333333333	1654595.64	"ungram_high"	1
1.97004305022007	6	13	"poured"	0.65246753793413	"None"	"yes"	1	23	551418.565217391	"ungram_high"	2
2.37855631785299	6	14	"through"	0.706568955721842	"None"	"no"	1	23	505896.043478261	"ungram_high"	3
3.49618308044447	6	15	"our"	0.618840582318148	"None"	"no"	2	10	1350101.6	"ungram_high"	3
4.01242026958207	6	16	"garbage"	0.650217115122752	"None"	"yes"	2	16	1182122.27407407	"ungram_high"	3
3.99541277481534	7	1	"we"	0.60005662266832	"None"	"no"	2	11.6666666666667	1027496	"ungram_high"	-1
8.09115656790641	7	2	"watched"	0.640338444702387	"None"	"no"	3	10	1292758.2	"ungram_high"	-1
6.95428630531878	7	3	"the"	0.608332074176937	"None"	"no"	3	9	1442742.77777778	"ungram_high"	-1
7.5718488475094	7	4	"workers"	0.644126646640237	"None"	"no"	3	9.55555555555556	1498749.67986315	"ungram_high"	0
6.84455915261549	7	5	"over"	0.617134261994762	"None"	"no"	3	9	1598379.22222222	"ungram_high"	1
3.33294871261075	7	6	"piled"	0.632438076243204	"None"	"no"	2	10	1360092.9	"ungram_high"	2
5.0118370188782	7	7	"the"	0.60708742316831	"None"	"no"	3	7	1510026.57142857	"ungram_high"	3
5.04456655739524	7	8	"seeds"	0.630417375713295	"None"	"no"	2.66666666666667	8.27777777777778	1548482.26372549	"ungram_high"	3
5.96693514306896	7	9	"onto"	0.617416894291302	"None"	"no"	3	6.66666666666667	2066741.55	"ungram_high"	3
6.09717084017947	7	10	"the"	0.6046596729519	"None"	"no"	3	7.33333333333333	1858330.63636364	"ungram_high"	3
5.46146704254505	7	11	"fields"	0.63634099257987	"None"	"no"	3.16666666666667	14.3722222222222	1532397.34854239	"ungram_high"	3
2.09916066588863	8	1	"the"	0.608816423973408	"None"	"no"	2	6.5	1440528.92307692	"ungram_high"	-1
5.53991865937283	8	2	"tv"	0.596279319040716	"None"	"no"	3	7.33333333333333	1751136	"ungram_high"	-1
6.86344111183539	8	3	"show"	0.614699342759819	"None"	"no"	2.75	10.625	1300818.41666983	"ungram_high"	-1
7.28460198090206	8	4	"with"	0.613334024893896	"None"	"no"	12	10	5778366	"ungram_high"	-1
7.3866195565821	8	5	"the"	0.610952489646988	"None"	"no"	5	10	2360880.5	"ungram_high"	-1
7.42715217274374	8	6	"mountaineers"	0.693880774113762	"None"	"yes"	9.71428571428571	10.9103519668737	4762076.73349445	"ungram_high"	0
7.33431893565633	8	7	"for"	0.659345370938544	"None"	"no"	3	10	1424886	"ungram_high"	1
5.05036800985357	8	8	"climbed"	0.649104978623562	"None"	"no"	7	9.14285714285714	3955562.625	"ungram_high"	2
4.8858762660845	8	9	"the"	0.606258720906319	"None"	"no"	3	7	1822132.57142857	"ungram_high"	3
5.09553792164477	8	10	"rocks"	0.629408651848953	"None"	"yes"	2.5	11.125	1402809.86385057	"ungram_high"	3
6.32804461434023	8	11	"was"	0.654610221638791	"None"	"no"	3	7.66666666666667	1725862.17391304	"ungram_high"	3
7.63433989108853	8	12	"a"	0.58621780134706	"None"	"no"	3	9.33333333333333	1441380.64285714	"ungram_high"	3
6.54980566444571	8	13	"huge"	0.621986256867985	"None"	"no"	3	7.66666666666667	1681019.47826087	"ungram_high"	3
7.65056285633156	8	14	"success"	0.642689633458768	"None"	"yes"	13	11.2083333333333	6372762.53676471	"ungram_high"	3
2.09916066588863	9	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"ungram_high"	-1
5.44994062839472	9	2	"professor"	0.666664831888053	"None"	"no"	2.66666666666667	9.33333333333333	1410453.75833333	"ungram_high"	-1
7.62936296658975	9	3	"gave"	0.61462645009732	"None"	"no"	3	9	1536085	"ungram_high"	-1
6.41772419131305	9	4	"extra"	0.628837865094375	"None"	"no"	3	8	1647886.125	"ungram_high"	-1
1.68259228344963	9	5	"credit"	0.64526236060164	"None"	"yes"	1	19	685877.631578947	"ungram_high"	-1
7.48872662951677	9	6	"to"	0.643872272636249	"None"	"no"	3	8.66666666666667	1588976.19230769	"ungram_high"	-1
7.94801797463923	9	7	"the"	0.605779590720989	"None"	"no"	3	10	1390522.2	"ungram_high"	-1
6.30754896948289	9	8	"students"	0.657849786429375	"None"	"no"	2.33333333333333	13.2777777777778	1115790.93672014	"ungram_high"	0
7.02700477560765	9	9	"near"	0.620399054642792	"None"	"no"	19	10	9495054.3	"ungram_high"	1
5.9161720456964	9	10	"created"	0.64781788180378	"None"	"yes"	3	7.33333333333333	1854002.59090909	"ungram_high"	2
4.60178147557915	9	11	"the"	0.65588074198115	"None"	"no"	2	12	1091696.83333333	"ungram_high"	3
5.51184776000642	9	12	"best"	0.625137051166609	"None"	"no"	5	9.6	2603349.375	"ungram_high"	3
7.98452460487861	9	13	"formulas"	0.651917825319792	"None"	"no"	2.9	10.85	1398770.28560823	"ungram_high"	3
2.09916066588863	10	1	"the"	0.617516423973407	"None"	"no"	2	6.5	1440528.92307692	"ungram_high"	-1
5.44994062839472	10	2	"principal"	0.670364831888053	"None"	"no"	2.66666666666667	9.5	1426292.8265873	"ungram_high"	-1
6.74929368455896	10	3	"praised"	0.643811247265257	"None"	"no"	3	9	1348096.5	"ungram_high"	-1
5.84598739195066	10	4	"the"	0.607158183548882	"None"	"no"	3	8	1636023	"ungram_high"	-1
6.52943687720262	10	5	"teacher"	0.646524885158033	"None"	"no"	2.66666666666667	11	1249588.4469697	"ungram_high"	0
7.16155569412116	10	6	"near"	0.619454960026348	"None"	"no"	3	10	1460897.7	"ungram_high"	1
4.36597568365382	10	7	"noticed"	0.650407880786647	"None"	"no"	21	7.66666666666667	12920562	"ungram_high"	2
4.54551699749954	10	8	"the"	0.609405618214191	"None"	"no"	3	6.66666666666667	1581967.5	"ungram_high"	3
4.86436796215523	10	9	"foreign"	0.656005319960943	"None"	"no"	3	5.66666666666667	2220610.41176471	"ungram_high"	3
6.38647001130041	10	10	"exchange"	0.661897792650201	"None"	"no"	3	8	1622850.375	"ungram_high"	3
6.12693160371285	10	11	"student"	0.645001269335403	"None"	"yes"	3.2	12.8	1337811.54930847	"ungram_high"	3
2.09916066588863	11	1	"the"	0.615016423973408	"None"	"no"	2	6.5	1440528.92307692	"ungram_high"	-1
1.76589985250571	11	2	"parents"	0.659130124998965	"None"	"yes"	1	18	700069.666666667	"ungram_high"	-1
6.12676943864867	11	3	"scolded"	0.695001587197458	"None"	"yes"	3	7	1856824.28571429	"ungram_high"	-1
5.84598739195066	11	4	"the"	0.658358183548881	"None"	"no"	3	8	1636023	"ungram_high"	-1
7.09574186172376	11	5	"children"	0.654274027471396	"None"	"no"	3	9.66666666666667	1423907.18409091	"ungram_high"	0
7.9399051539697	11	6	"for"	0.608093341280449	"None"	"no"	3	10.6666666666667	1353492.46875	"ungram_high"	1
5.6972685040874	11	7	"ignored"	0.647558094120987	"None"	"no"	3	8	1709829.375	"ungram_high"	2
4.85303128699927	11	8	"the"	0.606229913848364	"None"	"no"	3	7	1481147.28571429	"ungram_high"	3
6.19356834121878	11	9	"house"	0.629571002095003	"None"	"no"	3.55555555555556	12.4074074074074	1775697.12233052	"ungram_high"	3
6.40014615298105	11	10	"rules"	0.624371551231089	"None"	"yes"	4	9	2074463.55555556	"ungram_high"	3
2.1280951132814	12	1	"a"	0.589438237736103	"None"	"no"	2	6.5	1435821.07692308	"ungram_high"	-1
6.45519010813103	12	2	"lot"	0.601966224186706	"None"	"no"	3	8.66666666666667	1603781.99706745	"ungram_high"	-1
7.72900448927034	12	3	"of"	0.595653950011971	"None"	"no"	3	10.3333333333333	1403974.35483871	"ungram_high"	-1
7.4719101596236	12	4	"people"	0.633001852213652	"None"	"no"	2.66666666666667	13.5	1191699.37597346	"ungram_high"	-1
7.56008544153295	12	5	"did"	0.607047196764741	"None"	"no"	3	9.33333333333333	1508009.67857143	"ungram_high"	-1
2.36417738759481	12	6	"better"	0.646207017305683	"None"	"no"	1	24	546752.916666667	"ungram_high"	-1
6.30735497065737	12	7	"than"	0.616250161234699	"None"	"no"	3	7	1839486.42857143	"ungram_high"	-1
4.05741605026631	12	8	"the"	0.612612851073176	"None"	"no"	2	11.5	1107740.60869565	"ungram_high"	-1
6.86131863298918	12	9	"ones"	0.615703265322142	"None"	"yes"	2.77777777777778	10.3148148148148	1382986.61079083	"ungram_high"	0
5.25972529237667	12	10	"off"	0.664061432833248	"None"	"no"	4	6	2834882	"ungram_high"	1
4.52748011824184	12	11	"skimmed"	0.65084576930151	"None"	"no"	2.5	7.41666666666667	1686345.06363636	"ungram_high"	2
4.49693175146149	12	12	"the"	0.612113903945595	"None"	"no"	3	6.66666666666667	1582032.75	"ungram_high"	3
5.00703743723949	12	13	"material"	0.657597710617152	"None"	"yes"	2.66666666666667	9.5	1596115.01851852	"ungram_high"	3
1.29381030392291	13	1	"many"	0.626166866911369	"None"	"no"	1	15	616321.2	"ungram_high"	-1
